id_matricula_disciplina,id_estudante,id_disciplina,ano_letivo,media_geral
4460,892,8,2026,6.7
4461,893,10,2026,6.3
4462,893,7,2026,6.7
4463,893,12,2026,6.9
4464,893,6,2026,6.2
4465,893,2,2026,5.6
4466,894,4,2026,8.7
4467,894,3,2026,7.3
4468,894,11,2026,9.0
4469,894,8,2026,7.1
4470,894,9,2026,7.3
4471,895,11,2026,7.8
4472,895,10,2026,9.3
4473,895,12,2026,9.6
4474,895,6,2026,8.1
4475,895,4,2026,7.9
4476,896,4,2026,0.4
4477,896,2,2026,0.0
4478,896,5,2026,0.3
4479,896,1,2026,4.8
4480,896,7,2026,0.9
4481,897,2,2026,5.3
4482,897,7,2026,5.7
4483,897,3,2026,6.4
4484,897,9,2026,6.5
4485,897,1,2026,6.2
4486,898,12,2026,8.9
4487,898,4,2026,7.1
4488,898,5,2026,9.8
4489,898,10,2026,7.4
4490,898,9,2026,8.9
4491,899,3,2026,0.9
4492,899,7,2026,4.9
4493,899,8,2026,4.0
4494,899,1,2026,2.5
4495,899,6,2026,4.9
4496,900,6,2026,5.5
4497,900,11,2026,5.6
4498,900,5,2026,7.0
4499,900,8,2026,6.8
4500,900,1,2026,6.8
4501,901,11,2026,5.9
4502,901,4,2026,5.2
4503,901,12,2026,5.6
4504,901,5,2026,5.5
4505,901,2,2026,5.3
4506,902,4,2026,8.1
4507,902,5,2026,9.0
4508,902,6,2026,9.9
4509,902,2,2026,7.8
4510,902,8,2026,9.7
4511,903,12,2026,7.8
4512,903,8,2026,7.7
4513,903,3,2026,7.8
4514,903,4,2026,7.4
4515,903,13,2026,8.5
4516,904,3,2026,7.8
4517,904,11,2026,7.9
4518,904,9,2026,9.0
4519,904,5,2026,8.3
4520,904,13,2026,7.7
4521,905,13,2026,1.0
4522,905,11,2026,2.4
4523,905,8,2026,4.9
4524,905,10,2026,1.0
4525,905,4,2026,1.2
4526,906,10,2026,9.2
4527,906,11,2026,9.3
4528,906,3,2026,7.1
4529,906,6,2026,8.2
4530,906,13,2026,9.6
4531,907,6,2026,5.7
4532,907,1,2026,5.2
4533,907,10,2026,6.0
4534,907,11,2026,5.1
4535,907,8,2026,6.9
4536,908,5,2026,9.4
4537,908,3,2026,8.8
4538,908,7,2026,7.9
4539,908,13,2026,8.0
4540,908,10,2026,8.3
4541,909,6,2026,8.9
4542,909,7,2026,8.3
4543,909,12,2026,8.3
4544,909,10,2026,7.6
4545,909,5,2026,7.1
4546,910,7,2026,5.1
4547,910,12,2026,6.9
4548,910,13,2026,6.3
4549,910,2,2026,5.9
4550,910,5,2026,5.6
4551,911,4,2026,1.2
4552,911,13,2026,2.3
4553,911,8,2026,1.3
4554,911,9,2026,0.9
4555,911,2,2026,0.5
4556,912,1,2026,7.8
4557,912,2,2026,8.9
4558,912,9,2026,7.0
4559,912,5,2026,9.3
4560,912,13,2026,9.4
4561,913,10,2026,8.6
4562,913,4,2026,7.8
4563,913,3,2026,7.9
4564,913,6,2026,9.6
4565,913,12,2026,8.2
4566,914,13,2026,5.7
4567,914,2,2026,5.9
4568,914,6,2026,6.8
4569,914,1,2026,6.9
4570,914,3,2026,6.8
4571,915,8,2026,9.8
4572,915,3,2026,7.6
4573,915,9,2026,8.6
4574,915,7,2026,8.0
4575,915,4,2026,9.6
4576,916,2,2026,7.1
4577,916,11,2026,8.9
4578,916,6,2026,9.6
4579,916,5,2026,7.4
4580,916,12,2026,9.7
4581,917,1,2026,7.5
4582,917,7,2026,9.9
4583,917,5,2026,8.3
4584,917,6,2026,8.8
4585,917,3,2026,9.8
4586,918,11,2026,3.2
4587,918,4,2026,1.0
4588,918,13,2026,0.9
4589,918,5,2026,0.6
4590,918,8,2026,1.0
4591,919,6,2026,6.5
4592,919,4,2026,5.8
4593,919,9,2026,6.4
4594,919,11,2026,5.9
4595,919,3,2026,6.2
4596,920,9,2026,7.7
4597,920,4,2026,9.1
4598,920,8,2026,8.9
4599,920,13,2026,7.9
4600,920,2,2026,8.5
4601,921,11,2026,5.4
4602,921,3,2026,6.9
4603,921,7,2026,5.9
4604,921,6,2026,5.2
4605,921,8,2026,6.4
4606,922,2,2026,8.7
4607,922,10,2026,9.2
4608,922,7,2026,7.5
4609,922,3,2026,7.9
4610,922,4,2026,7.5
4611,923,8,2026,9.2
4612,923,11,2026,9.1
4613,923,9,2026,9.9
4614,923,13,2026,8.7
4615,923,3,2026,8.3
4616,924,11,2026,4.7
4617,924,5,2026,4.2
4618,924,1,2026,1.9
4619,924,10,2026,4.9
4620,924,13,2026,0.9
4621,925,8,2026,5.3
4622,925,7,2026,6.2
4623,925,9,2026,6.7
4624,925,1,2026,5.3
4625,925,5,2026,6.0
4626,926,13,2026,8.0
4627,926,3,2026,7.0
4628,926,11,2026,8.1
4629,926,2,2026,7.1
4630,926,5,2026,7.7
4631,927,1,2026,5.6
4632,927,7,2026,6.8
4633,927,11,2026,6.8
4634,927,9,2026,5.2
4635,927,13,2026,6.3
4636,928,9,2026,7.9
4637,928,6,2026,9.7
4638,928,5,2026,8.5
4639,928,11,2026,9.6
4640,928,7,2026,7.6
4641,929,1,2026,7.4
4642,929,3,2026,8.4
4643,929,12,2026,9.1
4644,929,4,2026,8.3
4645,929,9,2026,8.9
4646,930,13,2026,6.1
4647,930,10,2026,6.4
4648,930,3,2026,6.3
4649,930,8,2026,6.5
4650,930,6,2026,5.2
4651,931,4,2026,9.4
4652,931,10,2026,9.7
4653,931,3,2026,8.6
4654,931,5,2026,9.1
4655,931,6,2026,8.5
4656,932,10,2026,9.9
4657,932,7,2026,7.0
4658,932,2,2026,9.5
4659,932,13,2026,9.5
4660,932,6,2026,7.5
4661,933,11,2026,7.4
4662,933,1,2026,8.4
4663,933,12,2026,8.8
4664,933,5,2026,9.7
4665,933,6,2026,8.1
4666,934,2,2026,9.0
4667,934,13,2026,9.3
4668,934,6,2026,8.8
4669,934,9,2026,9.6
4670,934,4,2026,10.0
4671,935,9,2026,2.5
4672,935,7,2026,4.0
4673,935,5,2026,1.4
4674,935,4,2026,3.6
4675,935,2,2026,0.6
4676,936,8,2026,9.8
4677,936,3,2026,8.5
4678,936,13,2026,9.0
4679,936,5,2026,7.4
4680,936,11,2026,7.1
4681,937,1,2026,5.3
4682,937,12,2026,5.7
4683,937,9,2026,6.9
4684,937,10,2026,5.6
4685,937,8,2026,6.0
4686,938,6,2026,7.5
4687,938,13,2026,8.9
4688,938,11,2026,8.3
4689,938,10,2026,8.4
4690,938,12,2026,9.9
4691,939,2,2026,6.5
4692,939,6,2026,5.7
4693,939,8,2026,6.3
4694,939,10,2026,6.7
4695,939,1,2026,6.9
4696,940,12,2026,9.8
4697,940,4,2026,7.4
4698,940,6,2026,8.4
4699,940,10,2026,9.5
4700,940,13,2026,8.8
4701,941,13,2026,7.7
4702,941,10,2026,9.0
4703,941,4,2026,8.5
4704,941,5,2026,8.3
4705,941,8,2026,9.3
4706,942,3,2026,2.8
4707,942,13,2026,0.7
4708,942,2,2026,2.3
4709,942,1,2026,3.6
4710,942,4,2026,3.4
4711,943,13,2026,9.1
4712,943,9,2026,7.7
4713,943,1,2026,7.3
4714,943,5,2026,7.6
4715,943,12,2026,8.2
4716,944,4,2026,9.8
4717,944,1,2026,7.2
4718,944,9,2026,9.4
4719,944,13,2026,9.6
4720,944,12,2026,9.2
4721,945,8,2026,3.6
4722,945,4,2026,4.3
4723,945,9,2026,4.6
4724,945,3,2026,1.9
4725,945,10,2026,3.1
4726,946,8,2026,9.5
4727,946,11,2026,8.6
4728,946,5,2026,9.4
4729,946,3,2026,8.4
4730,946,2,2026,8.7
4731,947,8,2026,9.7
4732,947,3,2026,9.6
4733,947,7,2026,8.9
4734,947,11,2026,7.4
4735,947,6,2026,9.6
4736,948,1,2026,9.9
4737,948,6,2026,8.9
4738,948,9,2026,8.3
4739,948,10,2026,9.2
4740,948,7,2026,9.7
4741,949,2,2026,9.0
4742,949,13,2026,8.5
4743,949,12,2026,8.3
4744,949,7,2026,8.2
4745,949,4,2026,9.3
4746,950,2,2026,7.9
4747,950,11,2026,8.8
4748,950,13,2026,7.4
4749,950,8,2026,9.5
4750,950,9,2026,8.1
4751,951,7,2026,6.4
4752,951,13,2026,6.1
4753,951,9,2026,5.1
4754,951,1,2026,5.7
4755,951,10,2026,6.9
4756,952,1,2026,7.7
4757,952,6,2026,9.9
4758,952,3,2026,8.5
4759,952,4,2026,7.7
4760,952,13,2026,7.1
4761,953,6,2026,5.1
4762,953,1,2026,5.9
4763,953,5,2026,5.9
4764,953,8,2026,5.2
4765,953,12,2026,5.5
4766,954,5,2026,9.5
4767,954,11,2026,7.2
4768,954,2,2026,9.3
4769,954,1,2026,8.8
4770,954,7,2026,7.6
4771,955,5,2026,8.7
4772,955,13,2026,9.4
4773,955,7,2026,9.7
4774,955,6,2026,8.2
4775,955,10,2026,10.0
4776,956,3,2026,9.1
4777,956,8,2026,7.8
4778,956,7,2026,7.1
4779,956,6,2026,7.2
4780,956,1,2026,9.5
4781,957,12,2026,9.0
4782,957,5,2026,8.6
4783,957,1,2026,9.5
4784,957,3,2026,7.0
4785,957,7,2026,8.5
4786,958,6,2026,6.2
4787,958,4,2026,6.0
4788,958,9,2026,6.9
4789,958,2,2026,5.2
4790,958,12,2026,6.0
4791,959,11,2026,4.1
4792,959,12,2026,3.0
4793,959,5,2026,4.6
4794,959,2,2026,3.6
4795,959,10,2026,2.8
4796,960,3,2026,6.8
4797,960,8,2026,6.8
4798,960,5,2026,6.9
4799,960,9,2026,5.2
4800,960,7,2026,6.7
4801,961,6,2026,5.9
4802,961,1,2026,5.1
4803,961,12,2026,5.1
4804,961,2,2026,6.6
4805,961,7,2026,6.4
4806,962,1,2026,5.7
4807,962,12,2026,6.2
4808,962,9,2026,6.7
4809,962,7,2026,6.5
4810,962,6,2026,6.8
4811,963,2,2026,9.9
4812,963,4,2026,8.2
4813,963,11,2026,8.6
4814,963,13,2026,8.5
4815,963,9,2026,8.0
4816,964,2,2026,6.6
4817,964,5,2026,5.6
4818,964,10,2026,6.1
4819,964,4,2026,5.7
4820,964,7,2026,6.1
4821,965,12,2026,8.3
4822,965,13,2026,9.8
4823,965,11,2026,8.6
4824,965,4,2026,8.9
4825,965,2,2026,8.8
4826,966,11,2026,7.9
4827,966,12,2026,10.0
4828,966,4,2026,7.2
4829,966,6,2026,9.4
4830,966,5,2026,8.7
4831,967,11,2026,3.0
4832,967,4,2026,4.5
4833,967,2,2026,3.8
4834,967,5,2026,2.8
4835,967,3,2026,3.8
4836,968,6,2026,5.6
4837,968,2,2026,5.6
4838,968,9,2026,5.6
4839,968,1,2026,5.8
4840,968,4,2026,6.2
4841,969,5,2026,7.6
4842,969,9,2026,9.3
4843,969,3,2026,7.1
4844,969,6,2026,9.0
4845,969,12,2026,9.2
4846,970,10,2026,6.3
4847,970,4,2026,5.2
4848,970,9,2026,5.7
4849,970,13,2026,6.7
4850,970,8,2026,5.2
4851,971,7,2026,9.5
4852,971,9,2026,8.2
4853,971,2,2026,7.8
4854,971,11,2026,7.7
4855,971,8,2026,8.0
4856,972,4,2026,1.6
4857,972,1,2026,0.4
4858,972,8,2026,4.7
4859,972,9,2026,4.3
4860,972,10,2026,1.9
4861,973,11,2026,5.1
4862,973,12,2026,5.8
4863,973,2,2026,6.0
4864,973,3,2026,6.0
4865,973,9,2026,5.2
4866,974,5,2026,5.1
4867,974,12,2026,6.3
4868,974,8,2026,5.3
4869,974,3,2026,6.5
4870,974,1,2026,6.3
4871,975,13,2026,9.8
4872,975,7,2026,9.0
4873,975,12,2026,7.2
4874,975,2,2026,7.1
4875,975,1,2026,9.8
4876,976,7,2026,4.0
4877,976,10,2026,4.5
4878,976,8,2026,2.2
4879,976,2,2026,1.1
4880,976,9,2026,0.8
4881,977,8,2026,1.7
4882,977,5,2026,1.5
4883,977,7,2026,0.1
4884,977,11,2026,2.1
4885,977,2,2026,0.5
4886,978,10,2026,6.7
4887,978,1,2026,5.2
4888,978,8,2026,6.9
4889,978,4,2026,6.3
4890,978,3,2026,6.4
4891,979,6,2026,7.2
4892,979,12,2026,8.2
4893,979,1,2026,7.7
4894,979,10,2026,8.8
4895,979,3,2026,7.6
4896,980,4,2026,6.6
4897,980,11,2026,6.9
4898,980,7,2026,5.7
4899,980,3,2026,6.5
4900,980,6,2026,6.1
4901,981,13,2026,6.0
4902,981,2,2026,5.5
4903,981,8,2026,6.0
4904,981,3,2026,6.8
4905,981,4,2026,5.2
4906,982,13,2026,9.8
4907,982,9,2026,9.3
4908,982,8,2026,9.1
4909,982,6,2026,9.6
4910,982,2,2026,8.7
4911,983,13,2026,8.8
4912,983,9,2026,9.8
4913,983,12,2026,8.8
4914,983,6,2026,9.6
4915,983,8,2026,7.6
4916,984,6,2026,7.7
4917,984,1,2026,7.6
4918,984,11,2026,8.9
4919,984,13,2026,7.5
4920,984,3,2026,7.0
4921,985,4,2026,2.8
4922,985,9,2026,3.3
4923,985,2,2026,0.9
4924,985,13,2026,2.1
4925,985,3,2026,3.4
4926,986,3,2026,6.4
4927,986,5,2026,5.7
4928,986,13,2026,6.1
4929,986,4,2026,6.2
4930,986,9,2026,5.2
4931,987,10,2026,7.1
4932,987,13,2026,7.9
4933,987,5,2026,9.7
4934,987,11,2026,8.8
4935,987,3,2026,8.4
4936,988,8,2026,6.5
4937,988,1,2026,6.5
4938,988,13,2026,5.1
4939,988,12,2026,5.7
4940,988,2,2026,5.6
4941,989,1,2026,5.2
4942,989,7,2026,6.0
4943,989,12,2026,6.9
4944,989,5,2026,5.7
4945,989,13,2026,6.6
4946,990,13,2026,6.3
4947,990,11,2026,6.8
4948,990,8,2026,5.4
4949,990,10,2026,5.9
4950,990,7,2026,6.8
4951,991,9,2026,5.5
4952,991,12,2026,5.4
4953,991,3,2026,6.6
4954,991,4,2026,5.3
4955,991,8,2026,6.0
4956,992,2,2026,7.9
4957,992,6,2026,8.7
4958,992,13,2026,9.5
4959,992,7,2026,9.2
4960,992,9,2026,7.5
4961,993,9,2026,3.5
4962,993,8,2026,4.7
4963,993,12,2026,1.0
4964,993,1,2026,4.8
4965,993,2,2026,4.3
4966,994,5,2026,8.4
4967,994,1,2026,8.8
4968,994,9,2026,9.3
4969,994,7,2026,7.7
4970,994,8,2026,8.3
4971,995,11,2026,6.3
4972,995,9,2026,5.8
4973,995,8,2026,5.3
4974,995,13,2026,5.2
4975,995,10,2026,6.1
4976,996,4,2026,7.9
4977,996,9,2026,8.6
4978,996,10,2026,9.0
4979,996,6,2026,9.5
4980,996,13,2026,9.4
4981,997,8,2026,0.4
4982,997,11,2026,2.2
4983,997,5,2026,2.1
4984,997,9,2026,3.8
4985,997,13,2026,4.5
4986,998,10,2026,5.3
4987,998,12,2026,5.7
4988,998,13,2026,6.5
4989,998,2,2026,5.8
4990,998,3,2026,6.8
4991,999,3,2026,5.5
4992,999,10,2026,7.0
4993,999,6,2026,6.0
4994,999,2,2026,6.4
4995,999,4,2026,6.3
4996,1000,10,2026,6.8
4997,1000,7,2026,6.9
4998,1000,13,2026,6.2
4999,1000,9,2026,5.4
5000,1000,3,2026,6.7
5001,1001,11,2026,9.0
5002,1001,5,2026,7.4
5003,1001,12,2026,7.6
5004,1001,6,2026,7.7
5005,1001,4,2026,8.7
5006,1002,2,2026,9.9
5007,1002,8,2026,9.3
5008,1002,12,2026,9.2
5009,1002,7,2026,9.9
5010,1002,3,2026,7.1
5011,1003,4,2026,7.0
5012,1003,2,2026,6.8
5013,1003,9,2026,5.3
5014,1003,7,2026,5.4
5015,1003,13,2026,5.2
5016,1004,1,2026,5.0
5017,1004,5,2026,5.9
5018,1004,2,2026,5.1
5019,1004,8,2026,5.4
5020,1004,10,2026,6.2
5021,1005,1,2026,9.8
5022,1005,13,2026,8.9
5023,1005,8,2026,8.1
5024,1005,5,2026,7.7
5025,1005,10,2026,8.6
5026,1006,4,2026,3.1
5027,1006,13,2026,3.3
5028,1006,2,2026,1.4
5029,1006,7,2026,3.3
5030,1006,9,2026,1.5
5031,1007,4,2026,5.8
5032,1007,3,2026,6.4
5033,1007,7,2026,5.6
5034,1007,1,2026,5.1
5035,1007,5,2026,5.3
5036,1008,3,2026,6.0
5037,1008,2,2026,5.5
5038,1008,7,2026,5.7
5039,1008,5,2026,6.8
5040,1008,11,2026,5.2
5041,1009,4,2026,0.3
5042,1009,13,2026,1.0
5043,1009,2,2026,4.1
5044,1009,7,2026,0.5
5045,1009,10,2026,1.2
5046,1010,6,2026,7.4
5047,1010,11,2026,7.7
5048,1010,5,2026,9.5
5049,1010,4,2026,7.1
5050,1010,10,2026,7.6
5051,1011,8,2026,8.9
5052,1011,11,2026,9.8
5053,1011,3,2026,9.7
5054,1011,12,2026,7.9
5055,1011,1,2026,7.4
5056,1012,7,2026,2.3
5057,1012,3,2026,0.7
5058,1012,10,2026,0.5
5059,1012,5,2026,1.1
5060,1012,1,2026,1.4
5061,1013,9,2026,8.7
5062,1013,12,2026,7.1
5063,1013,5,2026,8.7
5064,1013,8,2026,8.3
5065,1013,6,2026,8.9
5066,1014,1,2026,2.6
5067,1014,8,2026,2.2
5068,1014,13,2026,0.8
5069,1014,6,2026,0.7
5070,1014,10,2026,4.5
5071,1015,13,2026,7.3
5072,1015,4,2026,8.8
5073,1015,12,2026,7.9
5074,1015,2,2026,9.1
5075,1015,1,2026,9.7
5076,1016,2,2026,2.8
5077,1016,11,2026,1.5
5078,1016,7,2026,0.3
5079,1016,1,2026,4.2
5080,1016,4,2026,2.0
5081,1017,1,2026,1.5
5082,1017,2,2026,3.5
5083,1017,12,2026,3.3
5084,1017,5,2026,0.4
5085,1017,9,2026,0.7
5086,1018,4,2026,8.0
5087,1018,1,2026,7.7
5088,1018,10,2026,9.7
5089,1018,3,2026,8.5
5090,1018,7,2026,7.3
5091,1019,7,2026,9.6
5092,1019,11,2026,7.3
5093,1019,10,2026,9.7
5094,1019,12,2026,9.6
5095,1019,1,2026,8.9
5096,1020,10,2026,5.3
5097,1020,3,2026,6.7
5098,1020,5,2026,5.2
5099,1020,7,2026,6.1
5100,1020,11,2026,5.5
5101,1021,1,2026,6.8
5102,1021,11,2026,6.1
5103,1021,13,2026,5.8
5104,1021,4,2026,6.7
5105,1021,5,2026,5.4
5106,1022,4,2026,3.9
5107,1022,3,2026,1.8
5108,1022,1,2026,1.0
5109,1022,6,2026,2.6
5110,1022,11,2026,3.7
5111,1023,7,2026,0.7
5112,1023,2,2026,0.8
5113,1023,5,2026,1.4
5114,1023,3,2026,4.0
5115,1023,11,2026,3.0
5116,1024,3,2026,7.7
5117,1024,2,2026,7.9
5118,1024,5,2026,8.1
5119,1024,10,2026,7.6
5120,1024,11,2026,7.8
5121,1025,7,2026,0.5
5122,1025,13,2026,0.1
5123,1025,5,2026,1.4
5124,1025,9,2026,3.6
5125,1025,11,2026,0.6
5126,1026,1,2026,6.2
5127,1026,13,2026,6.6
5128,1026,9,2026,6.6
5129,1026,6,2026,6.0
5130,1026,3,2026,5.6
5131,1027,6,2026,7.3
5132,1027,8,2026,7.4
5133,1027,1,2026,7.4
5134,1027,3,2026,7.8
5135,1027,13,2026,9.6
5136,1028,7,2026,9.8
5137,1028,12,2026,8.3
5138,1028,9,2026,8.3
5139,1028,13,2026,8.7
5140,1028,6,2026,9.2
5141,1029,3,2026,9.4
5142,1029,6,2026,9.9
5143,1029,9,2026,9.8
5144,1029,10,2026,8.9
5145,1029,5,2026,8.0
5146,1030,13,2026,6.1
5147,1030,8,2026,5.3
5148,1030,1,2026,6.4
5149,1030,6,2026,5.5
5150,1030,2,2026,6.7
5151,1031,8,2026,9.6
5152,1031,12,2026,9.4
5153,1031,1,2026,9.4
5154,1031,4,2026,7.9
5155,1031,11,2026,7.2
5156,1032,12,2026,6.2
5157,1032,2,2026,5.1
5158,1032,11,2026,6.1
5159,1032,1,2026,5.7
5160,1032,3,2026,5.9
5161,1033,8,2026,6.1
5162,1033,5,2026,6.2
5163,1033,1,2026,6.7
5164,1033,13,2026,5.3
5165,1033,12,2026,5.6
5166,1034,12,2026,5.0
5167,1034,4,2026,6.9
5168,1034,2,2026,6.4
5169,1034,7,2026,6.5
5170,1034,3,2026,5.1
5171,1035,8,2026,9.1
5172,1035,1,2026,8.6
5173,1035,10,2026,10.0
5174,1035,3,2026,9.4
5175,1035,6,2026,9.0
5176,1036,1,2026,2.3
5177,1036,6,2026,4.8
5178,1036,2,2026,0.8
5179,1036,3,2026,1.3
5180,1036,9,2026,3.0
5181,1037,7,2026,5.4
5182,1037,2,2026,5.5
5183,1037,4,2026,5.2
5184,1037,9,2026,5.9
5185,1037,3,2026,6.2
5186,1038,3,2026,9.8
5187,1038,1,2026,7.0
5188,1038,12,2026,7.2
5189,1038,7,2026,9.8
5190,1038,5,2026,7.7
5191,1039,4,2026,3.8
5192,1039,1,2026,2.3
5193,1039,12,2026,1.0
5194,1039,7,2026,0.4
5195,1039,5,2026,1.2
5196,1040,12,2026,9.8
5197,1040,10,2026,9.7
5198,1040,1,2026,9.3
5199,1040,3,2026,8.8
5200,1040,13,2026,8.1
5201,1041,3,2026,6.2
5202,1041,9,2026,5.1
5203,1041,7,2026,7.0
5204,1041,11,2026,5.1
5205,1041,8,2026,6.8
5206,1042,4,2026,3.2
5207,1042,13,2026,3.5
5208,1042,3,2026,4.0
5209,1042,8,2026,4.1
5210,1042,5,2026,2.1
5211,1043,12,2026,8.5
5212,1043,2,2026,7.9
5213,1043,10,2026,8.6
5214,1043,1,2026,8.5
5215,1043,9,2026,7.2
5216,1044,7,2026,7.5
5217,1044,1,2026,8.6
5218,1044,9,2026,7.8
5219,1044,2,2026,9.8
5220,1044,3,2026,7.6
5221,1045,5,2026,5.4
5222,1045,4,2026,6.9
5223,1045,3,2026,6.1
5224,1045,9,2026,5.2
5225,1045,6,2026,6.8
5226,1046,8,2026,4.1
5227,1046,9,2026,2.4
5228,1046,1,2026,3.8
5229,1046,3,2026,3.4
5230,1046,7,2026,1.0
5231,1047,4,2026,6.1
5232,1047,3,2026,5.6
5233,1047,12,2026,5.9
5234,1047,7,2026,6.8
5235,1047,1,2026,6.2
5236,1048,7,2026,9.7
5237,1048,1,2026,8.4
5238,1048,3,2026,7.4
5239,1048,11,2026,8.2
5240,1048,9,2026,7.2
5241,1049,8,2026,1.4
5242,1049,4,2026,4.2
5243,1049,12,2026,2.9
5244,1049,6,2026,4.4
5245,1049,9,2026,0.3
5246,1050,4,2026,3.7
5247,1050,11,2026,1.9
5248,1050,8,2026,2.3
5249,1050,7,2026,2.3
5250,1050,5,2026,0.6
5251,1051,9,2026,5.8
5252,1051,11,2026,6.9
5253,1051,5,2026,6.7
5254,1051,6,2026,6.7
5255,1051,13,2026,5.1
5256,1052,11,2026,7.8
5257,1052,8,2026,9.1
5258,1052,12,2026,8.2
5259,1052,7,2026,9.0
5260,1052,3,2026,9.6
5261,1053,6,2026,5.9
5262,1053,4,2026,6.4
5263,1053,5,2026,5.2
5264,1053,1,2026,6.4
5265,1053,9,2026,6.1
5266,1054,10,2026,9.8
5267,1054,5,2026,9.8
5268,1054,3,2026,8.1
5269,1054,4,2026,9.1
5270,1054,11,2026,7.2
5271,1055,4,2026,7.7
5272,1055,9,2026,8.4
5273,1055,5,2026,7.3
5274,1055,3,2026,8.7
5275,1055,10,2026,9.6
5276,1056,5,2026,8.9
5277,1056,1,2026,7.2
5278,1056,11,2026,7.8
5279,1056,9,2026,10.0
5280,1056,4,2026,7.4
5281,1057,11,2026,9.9
5282,1057,1,2026,9.2
5283,1057,3,2026,8.7
5284,1057,2,2026,8.3
5285,1057,4,2026,9.8
5286,1058,6,2026,8.5
5287,1058,5,2026,8.6
5288,1058,7,2026,7.9
5289,1058,10,2026,8.7
5290,1058,4,2026,8.8
5291,1059,11,2026,9.1
5292,1059,10,2026,8.4
5293,1059,8,2026,7.1
5294,1059,4,2026,8.5
5295,1059,3,2026,9.2
5296,1060,7,2026,8.6
5297,1060,5,2026,7.5
5298,1060,11,2026,9.1
5299,1060,1,2026,9.9
5300,1060,10,2026,9.4
5301,1061,5,2026,7.9
5302,1061,6,2026,9.3
5303,1061,4,2026,9.4
5304,1061,1,2026,7.5
5305,1061,13,2026,9.2
5306,1062,7,2026,1.3
5307,1062,12,2026,3.7
5308,1062,6,2026,3.7
5309,1062,8,2026,0.9
5310,1062,11,2026,2.4
5311,1063,10,2026,2.7
5312,1063,1,2026,1.3
5313,1063,9,2026,0.5
5314,1063,3,2026,0.7
5315,1063,7,2026,2.3
5316,1064,9,2026,7.5
5317,1064,5,2026,9.7
5318,1064,8,2026,7.6
5319,1064,12,2026,8.0
5320,1064,13,2026,8.3
5321,1065,6,2026,7.1
5322,1065,7,2026,7.6
5323,1065,1,2026,7.6
5324,1065,9,2026,7.1
5325,1065,2,2026,7.3
5326,1066,4,2026,5.2
5327,1066,11,2026,7.0
5328,1066,3,2026,5.7
5329,1066,10,2026,6.8
5330,1066,7,2026,5.9
5331,1067,6,2026,10.0
5332,1067,3,2026,7.9
5333,1067,1,2026,8.3
5334,1067,9,2026,8.0
5335,1067,11,2026,8.8
5336,1068,3,2026,9.3
5337,1068,1,2026,7.2
5338,1068,4,2026,8.8
5339,1068,12,2026,8.3
5340,1068,9,2026,9.9
5341,1069,13,2026,7.4
5342,1069,5,2026,7.5
5343,1069,11,2026,7.2
5344,1069,10,2026,8.3
5345,1069,3,2026,9.8
5346,1070,1,2026,8.4
5347,1070,10,2026,8.7
5348,1070,7,2026,8.9
5349,1070,13,2026,9.7
5350,1070,2,2026,8.2
5351,1071,2,2026,8.8
5352,1071,11,2026,7.8
5353,1071,7,2026,8.2
5354,1071,5,2026,7.4
5355,1071,13,2026,7.8
5356,1072,7,2026,10.0
5357,1072,8,2026,9.5
5358,1072,5,2026,7.0
5359,1072,13,2026,7.4
5360,1072,12,2026,7.3
5361,1073,4,2026,4.8
5362,1073,13,2026,0.6
5363,1073,1,2026,4.5
5364,1073,9,2026,3.0
5365,1073,5,2026,3.8
5366,1074,8,2026,9.9
5367,1074,3,2026,9.3
5368,1074,11,2026,9.2
5369,1074,10,2026,8.8
5370,1074,2,2026,7.7
5371,1075,8,2026,8.6
5372,1075,3,2026,9.5
5373,1075,6,2026,7.3
5374,1075,9,2026,8.8
5375,1075,1,2026,9.1
5376,1076,6,2026,2.4
5377,1076,7,2026,3.0
5378,1076,4,2026,2.0
5379,1076,11,2026,0.3
5380,1076,12,2026,4.1
5381,1077,7,2026,8.0
5382,1077,6,2026,9.4
5383,1077,10,2026,7.1
5384,1077,11,2026,7.1
5385,1077,3,2026,9.4
5386,1078,2,2026,9.6
5387,1078,13,2026,7.2
5388,1078,9,2026,8.1
5389,1078,5,2026,9.2
5390,1078,3,2026,7.6
5391,1079,1,2026,6.4
5392,1079,8,2026,5.9
5393,1079,10,2026,5.4
5394,1079,4,2026,6.6
5395,1079,3,2026,6.7
5396,1080,7,2026,4.2
5397,1080,11,2026,3.5
5398,1080,13,2026,3.5
5399,1080,9,2026,1.1
5400,1080,12,2026,4.7
5401,1081,5,2026,8.3
5402,1081,12,2026,7.6
5403,1081,9,2026,9.4
5404,1081,3,2026,9.8
5405,1081,6,2026,7.7
5406,1082,6,2026,6.2
5407,1082,13,2026,5.1
5408,1082,4,2026,6.6
5409,1082,9,2026,6.7
5410,1082,1,2026,5.8
5411,1083,9,2026,5.4
5412,1083,7,2026,5.5
5413,1083,6,2026,5.4
5414,1083,1,2026,5.1
5415,1083,11,2026,6.7
5416,1084,2,2026,5.8
5417,1084,7,2026,5.5
5418,1084,10,2026,6.6
5419,1084,6,2026,6.8
5420,1084,11,2026,6.5
5421,1085,1,2026,9.7
5422,1085,4,2026,7.0
5423,1085,2,2026,9.7
5424,1085,10,2026,7.1
5425,1085,5,2026,9.1
