id_matricula_disciplina,faltas_totais,frequencia,situacao_final
2314,3,0.95,APROVADO
2315,29,0.52,REPROVADO
2316,15,0.75,APROVADO
2317,1,0.98,APROVADO
2318,2,0.97,APROVADO
2319,4,0.93,APROVADO
2320,3,0.95,APROVADO
2321,29,0.52,REPROVADO
2322,34,0.43,REPROVADO
2323,1,0.98,REPROVADO
2324,3,0.95,REPROVADO
2325,6,0.9,APROVADO
2326,7,0.88,APROVADO
2327,3,0.95,REPROVADO
2328,9,0.85,APROVADO
2329,0,1.0,APROVADO
2330,0,1.0,APROVADO
2331,3,0.95,APROVADO
2332,2,0.97,APROVADO
2333,7,0.88,APROVADO
2334,35,0.42,REPROVADO
2335,4,0.93,APROVADO
2336,4,0.93,APROVADO
2337,12,0.8,REPROVADO
2338,3,0.95,APROVADO
2339,14,0.77,APROVADO
2340,2,0.97,APROVADO
2341,5,0.92,APROVADO
2342,14,0.77,APROVADO
2343,7,0.88,REPROVADO
2344,2,0.97,APROVADO
2345,11,0.82,APROVADO
2346,10,0.83,APROVADO
2347,0,1.0,APROVADO
2348,2,0.97,APROVADO
2349,13,0.78,APROVADO
2350,20,0.67,REPROVADO
2351,1,0.98,APROVADO
2352,5,0.92,APROVADO
2353,5,0.92,APROVADO
2354,2,0.97,APROVADO
2355,7,0.88,APROVADO
2356,5,0.92,APROVADO
2357,15,0.75,APROVADO
2358,2,0.97,APROVADO
2359,10,0.83,APROVADO
2360,4,0.93,APROVADO
2361,0,1.0,APROVADO
2362,3,0.95,APROVADO
2363,0,1.0,APROVADO
2364,2,0.97,APROVADO
2365,3,0.95,APROVADO
2366,5,0.92,APROVADO
2367,2,0.97,APROVADO
2368,3,0.95,APROVADO
2369,5,0.92,REPROVADO
2370,5,0.92,APROVADO
2371,1,0.98,APROVADO
2372,4,0.93,APROVADO
2373,12,0.8,APROVADO
2374,1,0.98,APROVADO
2375,12,0.8,APROVADO
2376,1,0.98,APROVADO
2377,27,0.55,REPROVADO
2378,16,0.73,REPROVADO
2379,0,1.0,APROVADO
2380,5,0.92,APROVADO
2381,37,0.38,REPROVADO
2382,1,0.98,APROVADO
2383,11,0.82,APROVADO
2384,9,0.85,APROVADO
2385,5,0.92,APROVADO
2386,29,0.52,REPROVADO
2387,4,0.93,APROVADO
2388,1,0.98,APROVADO
2389,14,0.77,APROVADO
2390,3,0.95,APROVADO
2391,2,0.97,APROVADO
2392,3,0.95,APROVADO
2393,13,0.78,APROVADO
2394,1,0.98,APROVADO
2395,2,0.97,APROVADO
2396,4,0.93,APROVADO
2397,2,0.97,APROVADO
2398,34,0.43,REPROVADO
2399,0,1.0,APROVADO
2400,1,0.98,APROVADO
2401,9,0.85,APROVADO
2402,0,1.0,APROVADO
2403,5,0.92,APROVADO
2404,38,0.37,REPROVADO
2405,13,0.78,REPROVADO
2406,5,0.92,APROVADO
2407,1,0.98,APROVADO
2408,0,1.0,APROVADO
2409,8,0.87,APROVADO
2410,2,0.97,APROVADO
2411,3,0.95,REPROVADO
2412,5,0.92,APROVADO
2413,4,0.93,APROVADO
2414,6,0.9,APROVADO
2415,23,0.62,REPROVADO
2416,2,0.97,REPROVADO
2417,5,0.92,APROVADO
2418,3,0.95,APROVADO
2419,10,0.83,APROVADO
2420,2,0.97,APROVADO
2421,3,0.95,APROVADO
2422,2,0.97,APROVADO
2423,3,0.95,APROVADO
2424,3,0.95,APROVADO
2425,1,0.98,APROVADO
2426,5,0.92,APROVADO
2427,0,1.0,APROVADO
2428,17,0.72,REPROVADO
2429,15,0.75,REPROVADO
2430,0,1.0,APROVADO
2431,0,1.0,APROVADO
2432,4,0.93,APROVADO
2433,3,0.95,APROVADO
2434,0,1.0,APROVADO
2435,5,0.92,REPROVADO
2436,2,0.97,APROVADO
2437,9,0.85,REPROVADO
2438,1,0.98,APROVADO
2439,17,0.72,REPROVADO
2440,3,0.95,APROVADO
2441,2,0.97,APROVADO
2442,22,0.63,REPROVADO
2443,10,0.83,APROVADO
2444,2,0.97,APROVADO
2445,10,0.83,APROVADO
2446,10,0.83,REPROVADO
2447,2,0.97,APROVADO
2448,5,0.92,APROVADO
2449,0,1.0,APROVADO
2450,40,0.33,REPROVADO
2451,4,0.93,APROVADO
2452,9,0.85,APROVADO
2453,38,0.37,REPROVADO
2454,38,0.37,REPROVADO
2455,8,0.87,APROVADO
2456,1,0.98,APROVADO
2457,1,0.98,REPROVADO
2458,4,0.93,APROVADO
2459,5,0.92,APROVADO
2460,4,0.93,APROVADO
2461,6,0.9,APROVADO
2462,13,0.78,APROVADO
2463,0,1.0,APROVADO
2464,10,0.83,APROVADO
2465,1,0.98,APROVADO
2466,25,0.58,REPROVADO
2467,3,0.95,APROVADO
2468,1,0.98,APROVADO
2469,2,0.97,APROVADO
2470,1,0.98,REPROVADO
2471,2,0.97,APROVADO
2472,9,0.85,APROVADO
2473,4,0.93,APROVADO
2474,1,0.98,APROVADO
2475,5,0.92,APROVADO
2476,14,0.77,APROVADO
2477,1,0.98,APROVADO
2478,4,0.93,APROVADO
2479,9,0.85,APROVADO
2480,5,0.92,APROVADO
2481,25,0.58,REPROVADO
2482,0,1.0,APROVADO
2483,11,0.82,APROVADO
2484,1,0.98,APROVADO
2485,7,0.88,APROVADO
2486,28,0.53,REPROVADO
2487,1,0.98,APROVADO
2488,0,1.0,APROVADO
2489,2,0.97,APROVADO
2490,0,1.0,APROVADO
2491,9,0.85,APROVADO
2492,1,0.98,APROVADO
2493,5,0.92,APROVADO
2494,4,0.93,APROVADO
2495,2,0.97,APROVADO
2496,1,0.98,APROVADO
2497,1,0.98,REPROVADO
2498,0,1.0,APROVADO
2499,12,0.8,APROVADO
2500,5,0.92,REPROVADO
2501,0,1.0,APROVADO
2502,2,0.97,APROVADO
2503,1,0.98,APROVADO
2504,5,0.92,APROVADO
2505,9,0.85,APROVADO
2506,6,0.9,APROVADO
2507,10,0.83,APROVADO
2508,16,0.73,REPROVADO
2509,39,0.35,REPROVADO
2510,1,0.98,APROVADO
2511,11,0.82,APROVADO
2512,30,0.5,REPROVADO
2513,3,0.95,APROVADO
2514,5,0.92,APROVADO
2515,5,0.92,APROVADO
2516,2,0.97,APROVADO
2517,13,0.78,APROVADO
2518,0,1.0,APROVADO
2519,2,0.97,APROVADO
2520,25,0.58,REPROVADO
2521,3,0.95,APROVADO
2522,9,0.85,APROVADO
2523,40,0.33,REPROVADO
2524,13,0.78,APROVADO
2525,3,0.95,APROVADO
2526,8,0.87,APROVADO
2527,4,0.93,APROVADO
2528,18,0.7,REPROVADO
2529,5,0.92,REPROVADO
2530,8,0.87,APROVADO
2531,4,0.93,APROVADO
2532,13,0.78,APROVADO
2533,13,0.78,APROVADO
2534,10,0.83,APROVADO
2535,3,0.95,REPROVADO
2536,4,0.93,APROVADO
2537,1,0.98,APROVADO
2538,12,0.8,APROVADO
2539,4,0.93,APROVADO
2540,3,0.95,APROVADO
2541,9,0.85,APROVADO
2542,2,0.97,APROVADO
2543,2,0.97,APROVADO
2544,0,1.0,APROVADO
2545,2,0.97,APROVADO
2546,5,0.92,APROVADO
2547,3,0.95,APROVADO
2548,2,0.97,APROVADO
2549,0,1.0,REPROVADO
2550,4,0.93,REPROVADO
2551,4,0.93,APROVADO
2552,3,0.95,APROVADO
2553,9,0.85,APROVADO
2554,2,0.97,APROVADO
2555,10,0.83,APROVADO
2556,2,0.97,APROVADO
2557,1,0.98,APROVADO
2558,3,0.95,APROVADO
2559,5,0.92,APROVADO
2560,4,0.93,APROVADO
2561,3,0.95,APROVADO
2562,5,0.92,REPROVADO
2563,29,0.52,REPROVADO
2564,2,0.97,APROVADO
2565,7,0.88,APROVADO
2566,2,0.97,APROVADO
2567,3,0.95,APROVADO
2568,13,0.78,APROVADO
2569,6,0.9,APROVADO
2570,3,0.95,APROVADO
2571,24,0.6,REPROVADO
2572,23,0.62,REPROVADO
2573,2,0.97,APROVADO
2574,2,0.97,APROVADO
2575,0,1.0,APROVADO
2576,10,0.83,APROVADO
2577,3,0.95,APROVADO
2578,1,0.98,APROVADO
2579,26,0.57,REPROVADO
2580,0,1.0,APROVADO
2581,10,0.83,REPROVADO
2582,25,0.58,REPROVADO
2583,1,0.98,APROVADO
2584,38,0.37,REPROVADO
2585,5,0.92,APROVADO
2586,2,0.97,APROVADO
2587,14,0.77,APROVADO
2588,7,0.88,REPROVADO
2589,4,0.93,APROVADO
2590,7,0.88,REPROVADO
2591,3,0.95,APROVADO
2592,11,0.82,APROVADO
2593,3,0.95,APROVADO
2594,1,0.98,APROVADO
2595,14,0.77,APROVADO
2596,4,0.93,APROVADO
2597,5,0.92,APROVADO
2598,7,0.88,APROVADO
2599,15,0.75,APROVADO
2600,7,0.88,APROVADO
2601,4,0.93,REPROVADO
2602,3,0.95,APROVADO
2603,6,0.9,REPROVADO
2604,26,0.57,REPROVADO
2605,4,0.93,APROVADO
2606,5,0.92,APROVADO
2607,7,0.88,APROVADO
2608,2,0.97,REPROVADO
2609,1,0.98,APROVADO
2610,4,0.93,APROVADO
2611,1,0.98,APROVADO
2612,1,0.98,APROVADO
2613,1,0.98,APROVADO
2614,30,0.5,REPROVADO
2615,37,0.38,REPROVADO
2616,5,0.92,APROVADO
2617,0,1.0,APROVADO
2618,17,0.72,REPROVADO
2619,24,0.6,REPROVADO
2620,0,1.0,APROVADO
2621,16,0.73,REPROVADO
2622,2,0.97,APROVADO
2623,2,0.97,APROVADO
2624,9,0.85,APROVADO
2625,5,0.92,APROVADO
2626,0,1.0,APROVADO
2627,13,0.78,REPROVADO
2628,0,1.0,APROVADO
2629,28,0.53,REPROVADO
2630,5,0.92,APROVADO
2631,5,0.92,REPROVADO
2632,12,0.8,APROVADO
2633,2,0.97,APROVADO
2634,9,0.85,APROVADO
2635,1,0.98,REPROVADO
2636,4,0.93,APROVADO
2637,0,1.0,REPROVADO
2638,1,0.98,REPROVADO
2639,0,1.0,APROVADO
2640,30,0.5,REPROVADO
2641,3,0.95,APROVADO
2642,1,0.98,APROVADO
2643,38,0.37,REPROVADO
2644,4,0.93,REPROVADO
2645,9,0.85,APROVADO
2646,7,0.88,APROVADO
2647,1,0.98,APROVADO
2648,36,0.4,REPROVADO
2649,5,0.92,APROVADO
2650,14,0.77,APROVADO
2651,5,0.92,APROVADO
2652,4,0.93,APROVADO
2653,3,0.95,APROVADO
2654,6,0.9,APROVADO
2655,3,0.95,APROVADO
2656,12,0.8,APROVADO
2657,4,0.93,APROVADO
2658,1,0.98,APROVADO
2659,0,1.0,APROVADO
2660,0,1.0,APROVADO
2661,9,0.85,APROVADO
2662,3,0.95,APROVADO
2663,6,0.9,APROVADO
2664,2,0.97,APROVADO
2665,1,0.98,APROVADO
2666,13,0.78,APROVADO
2667,3,0.95,APROVADO
2668,4,0.93,REPROVADO
2669,2,0.97,APROVADO
2670,4,0.93,APROVADO
2671,1,0.98,APROVADO
2672,5,0.92,APROVADO
2673,1,0.98,APROVADO
2674,3,0.95,APROVADO
2675,4,0.93,APROVADO
2676,14,0.77,APROVADO
2677,3,0.95,APROVADO
2678,8,0.87,APROVADO
2679,3,0.95,APROVADO
2680,2,0.97,APROVADO
2681,1,0.98,APROVADO
2682,11,0.82,APROVADO
2683,0,1.0,REPROVADO
2684,0,1.0,APROVADO
2685,1,0.98,REPROVADO
2686,5,0.92,APROVADO
2687,1,0.98,APROVADO
2688,5,0.92,APROVADO
2689,39,0.35,REPROVADO
2690,5,0.92,APROVADO
2691,2,0.97,REPROVADO
2692,9,0.85,APROVADO
2693,0,1.0,REPROVADO
2694,10,0.83,REPROVADO
2695,1,0.98,APROVADO
2696,4,0.93,APROVADO
2697,25,0.58,REPROVADO
2698,5,0.92,REPROVADO
2699,13,0.78,APROVADO
2700,9,0.85,REPROVADO
2701,4,0.93,APROVADO
2702,1,0.98,REPROVADO
2703,2,0.97,APROVADO
2704,10,0.83,APROVADO
2705,2,0.97,APROVADO
2706,0,1.0,APROVADO
2707,0,1.0,APROVADO
2708,7,0.88,APROVADO
2709,1,0.98,APROVADO
2710,5,0.92,REPROVADO
2711,0,1.0,APROVADO
2712,0,1.0,APROVADO
2713,5,0.92,APROVADO
2714,5,0.92,APROVADO
2715,2,0.97,APROVADO
2716,2,0.97,APROVADO
2717,1,0.98,APROVADO
2718,1,0.98,APROVADO
2719,13,0.78,APROVADO
2720,3,0.95,APROVADO
2721,1,0.98,APROVADO
2722,0,1.0,APROVADO
2723,6,0.9,APROVADO
2724,6,0.9,APROVADO
2725,0,1.0,APROVADO
2726,2,0.97,REPROVADO
2727,2,0.97,APROVADO
2728,11,0.82,APROVADO
2729,0,1.0,APROVADO
2730,12,0.8,APROVADO
2731,3,0.95,APROVADO
2732,0,1.0,APROVADO
2733,1,0.98,APROVADO
2734,4,0.93,APROVADO
2735,1,0.98,APROVADO
2736,19,0.68,REPROVADO
2737,14,0.77,APROVADO
2738,2,0.97,APROVADO
2739,4,0.93,APROVADO
2740,4,0.93,APROVADO
2741,0,1.0,APROVADO
2742,10,0.83,APROVADO
2743,3,0.95,APROVADO
2744,15,0.75,APROVADO
2745,1,0.98,APROVADO
2746,11,0.82,APROVADO
2747,6,0.9,APROVADO
2748,0,1.0,APROVADO
2749,0,1.0,APROVADO
2750,0,1.0,APROVADO
2751,5,0.92,APROVADO
2752,15,0.75,APROVADO
2753,3,0.95,APROVADO
2754,2,0.97,APROVADO
2755,7,0.88,APROVADO
2756,12,0.8,APROVADO
2757,7,0.88,APROVADO
2758,3,0.95,APROVADO
2759,6,0.9,APROVADO
2760,1,0.98,APROVADO
2761,4,0.93,APROVADO
2762,9,0.85,APROVADO
2763,1,0.98,APROVADO
2764,34,0.43,REPROVADO
2765,2,0.97,APROVADO
2766,2,0.97,APROVADO
2767,5,0.92,APROVADO
2768,35,0.42,REPROVADO
2769,4,0.93,APROVADO
2770,17,0.72,REPROVADO
2771,10,0.83,APROVADO
2772,2,0.97,APROVADO
2773,2,0.97,APROVADO
2774,9,0.85,APROVADO
2775,1,0.98,REPROVADO
2776,2,0.97,APROVADO
2777,35,0.42,REPROVADO
2778,14,0.77,APROVADO
2779,5,0.92,APROVADO
2780,38,0.37,REPROVADO
2781,12,0.8,REPROVADO
2782,2,0.97,APROVADO
2783,15,0.75,APROVADO
2784,4,0.93,APROVADO
2785,1,0.98,APROVADO
2786,2,0.97,APROVADO
2787,4,0.93,APROVADO
2788,1,0.98,APROVADO
2789,3,0.95,APROVADO
2790,9,0.85,APROVADO
2791,11,0.82,APROVADO
2792,1,0.98,APROVADO
2793,25,0.58,REPROVADO
2794,3,0.95,APROVADO
2795,4,0.93,APROVADO
2796,4,0.93,APROVADO
2797,5,0.92,APROVADO
2798,1,0.98,APROVADO
2799,7,0.88,APROVADO
2800,8,0.87,APROVADO
2801,3,0.95,APROVADO
2802,3,0.95,APROVADO
2803,1,0.98,APROVADO
2804,2,0.97,APROVADO
2805,10,0.83,APROVADO
2806,15,0.75,APROVADO
2807,4,0.93,APROVADO
2808,1,0.98,APROVADO
2809,4,0.93,APROVADO
2810,5,0.92,APROVADO
2811,12,0.8,APROVADO
2812,5,0.92,APROVADO
2813,4,0.93,APROVADO
2814,1,0.98,REPROVADO
2815,2,0.97,APROVADO
2816,3,0.95,APROVADO
2817,5,0.92,APROVADO
2818,1,0.98,APROVADO
2819,15,0.75,APROVADO
2820,0,1.0,APROVADO
2821,9,0.85,APROVADO
2822,0,1.0,APROVADO
2823,3,0.95,APROVADO
2824,2,0.97,APROVADO
2825,2,0.97,REPROVADO
2826,2,0.97,APROVADO
2827,6,0.9,REPROVADO
2828,7,0.88,APROVADO
2829,7,0.88,APROVADO
2830,5,0.92,APROVADO
2831,1,0.98,APROVADO
2832,11,0.82,APROVADO
2833,5,0.92,APROVADO
2834,7,0.88,APROVADO
2835,2,0.97,APROVADO
2836,3,0.95,APROVADO
2837,5,0.92,APROVADO
2838,13,0.78,APROVADO
2839,2,0.97,APROVADO
2840,12,0.8,APROVADO
2841,11,0.82,APROVADO
2842,3,0.95,APROVADO
2843,2,0.97,APROVADO
2844,3,0.95,APROVADO
2845,3,0.95,APROVADO
2846,1,0.98,APROVADO
2847,0,1.0,APROVADO
2848,1,0.98,APROVADO
2849,4,0.93,APROVADO
2850,5,0.92,APROVADO
2851,1,0.98,APROVADO
2852,5,0.92,APROVADO
2853,2,0.97,APROVADO
2854,3,0.95,APROVADO
2855,4,0.93,APROVADO
2856,1,0.98,APROVADO
2857,6,0.9,APROVADO
2858,5,0.92,APROVADO
2859,28,0.53,REPROVADO
2860,6,0.9,APROVADO
2861,3,0.95,APROVADO
2862,6,0.9,APROVADO
2863,0,1.0,REPROVADO
2864,6,0.9,APROVADO
2865,2,0.97,APROVADO
2866,4,0.93,APROVADO
2867,4,0.93,APROVADO
2868,3,0.95,APROVADO
2869,8,0.87,APROVADO
2870,3,0.95,APROVADO
2871,10,0.83,APROVADO
2872,1,0.98,REPROVADO
2873,10,0.83,APROVADO
2874,0,1.0,APROVADO
2875,5,0.92,APROVADO
2876,3,0.95,REPROVADO
2877,2,0.97,APROVADO
2878,35,0.42,REPROVADO
2879,28,0.53,REPROVADO
2880,3,0.95,APROVADO
2881,0,1.0,APROVADO
2882,9,0.85,APROVADO
2883,4,0.93,APROVADO
2884,0,1.0,APROVADO
2885,4,0.93,APROVADO
2886,0,1.0,APROVADO
2887,3,0.95,APROVADO
2888,27,0.55,REPROVADO
2889,1,0.98,APROVADO
2890,5,0.92,APROVADO
2891,0,1.0,APROVADO
2892,5,0.92,APROVADO
2893,14,0.77,APROVADO
2894,5,0.92,APROVADO
2895,0,1.0,APROVADO
2896,4,0.93,APROVADO
2897,3,0.95,APROVADO
2898,30,0.5,REPROVADO
2899,15,0.75,APROVADO
2900,4,0.93,APROVADO
2901,13,0.78,APROVADO
2902,3,0.95,APROVADO
2903,5,0.92,REPROVADO
2904,15,0.75,APROVADO
2905,9,0.85,APROVADO
2906,5,0.92,APROVADO
2907,3,0.95,APROVADO
2908,0,1.0,APROVADO
2909,3,0.95,APROVADO
2910,2,0.97,REPROVADO
2911,40,0.33,REPROVADO
2912,6,0.9,APROVADO
2913,0,1.0,APROVADO
2914,10,0.83,APROVADO
2915,4,0.93,APROVADO
2916,7,0.88,REPROVADO
2917,0,1.0,APROVADO
2918,10,0.83,APROVADO
2919,6,0.9,APROVADO
2920,0,1.0,APROVADO
2921,15,0.75,APROVADO
2922,13,0.78,APROVADO
2923,3,0.95,APROVADO
2924,3,0.95,APROVADO
2925,9,0.85,APROVADO
2926,2,0.97,APROVADO
2927,1,0.98,APROVADO
2928,9,0.85,APROVADO
2929,1,0.98,APROVADO
2930,22,0.63,REPROVADO
2931,0,1.0,APROVADO
2932,2,0.97,APROVADO
2933,2,0.97,REPROVADO
2934,0,1.0,APROVADO
2935,14,0.77,APROVADO
2936,0,1.0,APROVADO
2937,1,0.98,APROVADO
2938,0,1.0,APROVADO
2939,4,0.93,APROVADO
2940,30,0.5,REPROVADO
2941,1,0.98,REPROVADO
2942,15,0.75,APROVADO
2943,5,0.92,APROVADO
2944,15,0.75,APROVADO
2945,8,0.87,APROVADO
2946,0,1.0,APROVADO
2947,4,0.93,APROVADO
2948,0,1.0,REPROVADO
2949,6,0.9,APROVADO
2950,0,1.0,APROVADO
2951,32,0.47,REPROVADO
2952,11,0.82,APROVADO
2953,12,0.8,APROVADO
2954,0,1.0,APROVADO
2955,14,0.77,APROVADO
2956,1,0.98,REPROVADO
2957,14,0.77,APROVADO
2958,17,0.72,REPROVADO
2959,4,0.93,APROVADO
2960,2,0.97,APROVADO
2961,0,1.0,APROVADO
2962,10,0.83,APROVADO
2963,3,0.95,APROVADO
2964,0,1.0,APROVADO
2965,21,0.65,REPROVADO
2966,1,0.98,APROVADO
2967,15,0.75,APROVADO
2968,6,0.9,APROVADO
2969,1,0.98,APROVADO
2970,0,1.0,APROVADO
2971,4,0.93,APROVADO
2972,1,0.98,APROVADO
2973,9,0.85,APROVADO
2974,13,0.78,APROVADO
2975,3,0.95,APROVADO
2976,1,0.98,APROVADO
2977,22,0.63,REPROVADO
2978,11,0.82,APROVADO
2979,14,0.77,APROVADO
2980,11,0.82,APROVADO
2981,4,0.93,APROVADO
2982,1,0.98,APROVADO
2983,13,0.78,APROVADO
2984,10,0.83,APROVADO
2985,1,0.98,APROVADO
2986,18,0.7,REPROVADO
2987,15,0.75,APROVADO
2988,2,0.97,APROVADO
2989,4,0.93,REPROVADO
2990,0,1.0,APROVADO
2991,3,0.95,APROVADO
2992,12,0.8,REPROVADO
2993,5,0.92,APROVADO
2994,0,1.0,APROVADO
2995,3,0.95,APROVADO
2996,3,0.95,APROVADO
2997,2,0.97,APROVADO
2998,1,0.98,APROVADO
2999,28,0.53,REPROVADO
3000,11,0.82,APROVADO
3001,37,0.38,REPROVADO
3002,1,0.98,APROVADO
3003,3,0.95,APROVADO
3004,4,0.93,APROVADO
3005,2,0.97,APROVADO
3006,0,1.0,APROVADO
3007,1,0.98,APROVADO
3008,3,0.95,APROVADO
3009,1,0.98,APROVADO
3010,5,0.92,APROVADO
3011,26,0.57,REPROVADO
3012,7,0.88,APROVADO
3013,3,0.95,APROVADO
3014,4,0.93,APROVADO
3015,4,0.93,APROVADO
3016,30,0.5,REPROVADO
3017,37,0.38,REPROVADO
3018,5,0.92,APROVADO
3019,7,0.88,APROVADO
3020,32,0.47,REPROVADO
3021,4,0.93,APROVADO
3022,5,0.92,APROVADO
3023,3,0.95,APROVADO
3024,1,0.98,APROVADO
3025,7,0.88,APROVADO
3026,9,0.85,APROVADO
3027,2,0.97,APROVADO
3028,1,0.98,APROVADO
3029,9,0.85,APROVADO
3030,3,0.95,APROVADO
3031,5,0.92,APROVADO
3032,3,0.95,APROVADO
3033,2,0.97,APROVADO
3034,3,0.95,APROVADO
3035,12,0.8,APROVADO
3036,3,0.95,APROVADO
3037,0,1.0,APROVADO
3038,5,0.92,APROVADO
3039,4,0.93,APROVADO
3040,12,0.8,APROVADO
3041,3,0.95,APROVADO
3042,3,0.95,APROVADO
3043,11,0.82,APROVADO
3044,2,0.97,APROVADO
3045,39,0.35,REPROVADO
3046,3,0.95,REPROVADO
3047,0,1.0,APROVADO
3048,8,0.87,REPROVADO
3049,13,0.78,APROVADO
3050,8,0.87,APROVADO
3051,13,0.78,APROVADO
3052,1,0.98,APROVADO
3053,2,0.97,APROVADO
3054,2,0.97,APROVADO
3055,1,0.98,APROVADO
3056,14,0.77,APROVADO
3057,5,0.92,APROVADO
3058,2,0.97,REPROVADO
3059,5,0.92,APROVADO
3060,12,0.8,APROVADO
3061,6,0.9,APROVADO
3062,14,0.77,APROVADO
3063,0,1.0,APROVADO
3064,7,0.88,APROVADO
3065,5,0.92,APROVADO
3066,7,0.88,APROVADO
3067,15,0.75,APROVADO
3068,14,0.77,REPROVADO
3069,8,0.87,APROVADO
3070,2,0.97,APROVADO
3071,3,0.95,APROVADO
3072,12,0.8,APROVADO
3073,5,0.92,APROVADO
3074,15,0.75,APROVADO
3075,3,0.95,APROVADO
3076,0,1.0,REPROVADO
3077,3,0.95,APROVADO
3078,40,0.33,REPROVADO
3079,1,0.98,APROVADO
3080,0,1.0,APROVADO
3081,5,0.92,APROVADO
3082,5,0.92,REPROVADO
3083,11,0.82,APROVADO
3084,0,1.0,APROVADO
3085,3,0.95,APROVADO
3086,3,0.95,REPROVADO
3087,2,0.97,REPROVADO
3088,34,0.43,REPROVADO
3089,4,0.93,APROVADO
3090,15,0.75,APROVADO
3091,0,1.0,REPROVADO
3092,3,0.95,APROVADO
3093,23,0.62,REPROVADO
3094,0,1.0,APROVADO
3095,7,0.88,APROVADO
3096,0,1.0,APROVADO
3097,4,0.93,APROVADO
3098,4,0.93,APROVADO
3099,4,0.93,APROVADO
3100,5,0.92,APROVADO
3101,4,0.93,APROVADO
3102,5,0.92,APROVADO
3103,7,0.88,APROVADO
3104,3,0.95,APROVADO
3105,0,1.0,APROVADO
3106,9,0.85,REPROVADO
3107,0,1.0,APROVADO
3108,3,0.95,APROVADO
3109,5,0.92,APROVADO
3110,2,0.97,APROVADO
3111,3,0.95,APROVADO
3112,0,1.0,APROVADO
3113,3,0.95,APROVADO
3114,0,1.0,APROVADO
3115,7,0.88,APROVADO
3116,4,0.93,APROVADO
3117,5,0.92,APROVADO
3118,0,1.0,APROVADO
3119,1,0.98,APROVADO
3120,6,0.9,APROVADO
3121,0,1.0,APROVADO
3122,4,0.93,APROVADO
3123,5,0.92,APROVADO
3124,1,0.98,APROVADO
3125,2,0.97,APROVADO
3126,3,0.95,APROVADO
3127,2,0.97,APROVADO
3128,12,0.8,APROVADO
3129,14,0.77,APROVADO
3130,18,0.7,REPROVADO
3131,14,0.77,APROVADO
3132,19,0.68,REPROVADO
3133,4,0.93,APROVADO
3134,1,0.98,APROVADO
3135,4,0.93,APROVADO
3136,10,0.83,REPROVADO
3137,2,0.97,APROVADO
3138,4,0.93,APROVADO
3139,1,0.98,APROVADO
3140,13,0.78,REPROVADO
3141,5,0.92,APROVADO
3142,5,0.92,APROVADO
3143,2,0.97,APROVADO
3144,0,1.0,APROVADO
3145,11,0.82,APROVADO
3146,5,0.92,APROVADO
3147,7,0.88,APROVADO
3148,1,0.98,APROVADO
3149,1,0.98,APROVADO
3150,3,0.95,APROVADO
3151,0,1.0,APROVADO
3152,6,0.9,APROVADO
3153,1,0.98,APROVADO
3154,1,0.98,APROVADO
3155,5,0.92,APROVADO
3156,4,0.93,APROVADO
3157,0,1.0,APROVADO
3158,5,0.92,REPROVADO
3159,10,0.83,REPROVADO
3160,2,0.97,APROVADO
3161,5,0.92,APROVADO
3162,15,0.75,APROVADO
3163,5,0.92,APROVADO
3164,35,0.42,REPROVADO
3165,2,0.97,APROVADO
3166,4,0.93,REPROVADO
3167,2,0.97,APROVADO
3168,7,0.88,APROVADO
3169,3,0.95,APROVADO
3170,7,0.88,REPROVADO
3171,40,0.33,REPROVADO
3172,13,0.78,APROVADO
3173,3,0.95,REPROVADO
3174,0,1.0,APROVADO
3175,10,0.83,APROVADO
3176,2,0.97,APROVADO
3177,3,0.95,APROVADO
3178,7,0.88,APROVADO
3179,4,0.93,APROVADO
3180,1,0.98,APROVADO
3181,9,0.85,APROVADO
3182,3,0.95,APROVADO
3183,0,1.0,APROVADO
3184,1,0.98,APROVADO
3185,3,0.95,APROVADO
3186,2,0.97,REPROVADO
3187,6,0.9,APROVADO
3188,4,0.93,APROVADO
3189,5,0.92,APROVADO
3190,40,0.33,REPROVADO
3191,9,0.85,APROVADO
3192,2,0.97,APROVADO
3193,3,0.95,APROVADO
3194,0,1.0,REPROVADO
3195,2,0.97,APROVADO
3196,11,0.82,APROVADO
3197,36,0.4,REPROVADO
3198,34,0.43,REPROVADO
3199,2,0.97,APROVADO
3200,2,0.97,APROVADO
3201,5,0.92,APROVADO
3202,9,0.85,APROVADO
3203,4,0.93,APROVADO
3204,1,0.98,APROVADO
3205,39,0.35,REPROVADO
3206,4,0.93,APROVADO
3207,2,0.97,APROVADO
3208,2,0.97,APROVADO
3209,12,0.8,APROVADO
3210,1,0.98,APROVADO
3211,5,0.92,APROVADO
3212,5,0.92,APROVADO
3213,3,0.95,APROVADO
3214,1,0.98,REPROVADO
3215,2,0.97,APROVADO
3216,0,1.0,APROVADO
3217,0,1.0,APROVADO
3218,1,0.98,APROVADO
3219,2,0.97,APROVADO
3220,4,0.93,APROVADO
3221,4,0.93,APROVADO
3222,7,0.88,APROVADO
3223,1,0.98,APROVADO
3224,6,0.9,APROVADO
3225,2,0.97,APROVADO
3226,9,0.85,APROVADO
3227,3,0.95,APROVADO
3228,7,0.88,APROVADO
3229,1,0.98,APROVADO
3230,1,0.98,APROVADO
3231,6,0.9,APROVADO
3232,4,0.93,APROVADO
3233,3,0.95,REPROVADO
